site_no,datetime,tz_cd,Q (m3/s),H (m)
8159000,3/23/2022 15:10,CDT,2.228535859,136.837944
8159000,3/23/2022 15:15,CDT,2.228535859,136.837944
8159000,3/23/2022 15:20,CDT,2.194555643,136.834896
8159000,3/23/2022 15:25,CDT,2.194555643,136.834896
8159000,3/23/2022 15:30,CDT,2.160575426,136.831848
8159000,3/23/2022 15:35,CDT,2.194555643,136.834896
8159000,3/23/2022 15:40,CDT,2.194555643,136.834896
8159000,3/23/2022 15:45,CDT,2.160575426,136.831848
8159000,3/23/2022 15:50,CDT,2.160575426,136.831848
8159000,3/23/2022 15:55,CDT,2.12659521,136.8288
8159000,3/23/2022 16:00,CDT,2.12659521,136.8288
8159000,3/23/2022 16:05,CDT,2.160575426,136.831848
8159000,3/23/2022 16:10,CDT,2.12659521,136.8288
8159000,3/23/2022 16:15,CDT,2.12659521,136.8288
8159000,3/23/2022 16:20,CDT,2.12659521,136.8288
8159000,3/23/2022 16:25,CDT,2.12659521,136.8288
8159000,3/23/2022 16:30,CDT,2.12659521,136.8288
8159000,3/23/2022 16:35,CDT,2.12659521,136.8288
8159000,3/23/2022 16:40,CDT,2.095446678,136.825752
8159000,3/23/2022 16:45,CDT,2.095446678,136.825752
8159000,3/23/2022 16:50,CDT,2.095446678,136.825752
8159000,3/23/2022 16:55,CDT,2.064298146,136.822704
8159000,3/23/2022 17:00,CDT,2.064298146,136.822704
8159000,3/23/2022 17:05,CDT,2.064298146,136.822704
8159000,3/23/2022 17:10,CDT,2.064298146,136.822704
8159000,3/23/2022 17:15,CDT,2.064298146,136.822704
8159000,3/23/2022 17:20,CDT,2.095446678,136.825752
8159000,3/23/2022 17:25,CDT,2.03031793,136.819656
8159000,3/23/2022 17:30,CDT,2.03031793,136.819656
8159000,3/23/2022 17:35,CDT,2.03031793,136.819656
8159000,3/23/2022 17:40,CDT,2.03031793,136.819656
8159000,3/23/2022 17:45,CDT,2.03031793,136.819656
8159000,3/23/2022 17:50,CDT,1.999169398,136.816608
8159000,3/23/2022 17:55,CDT,1.999169398,136.816608
8159000,3/23/2022 18:00,CDT,1.999169398,136.816608
8159000,3/23/2022 18:05,CDT,1.999169398,136.816608
8159000,3/23/2022 18:10,CDT,1.999169398,136.816608
8159000,3/23/2022 18:15,CDT,1.999169398,136.816608
8159000,3/23/2022 18:20,CDT,1.968020867,136.81356
8159000,3/23/2022 18:25,CDT,1.968020867,136.81356
8159000,3/23/2022 18:30,CDT,1.968020867,136.81356
8159000,3/23/2022 18:35,CDT,1.968020867,136.81356
8159000,3/23/2022 18:40,CDT,1.968020867,136.81356
8159000,3/23/2022 18:45,CDT,1.968020867,136.81356
8159000,3/23/2022 18:50,CDT,1.93970402,136.810512
8159000,3/23/2022 18:55,CDT,1.93970402,136.810512
8159000,3/23/2022 19:00,CDT,1.908555488,136.807464
8159000,3/23/2022 19:05,CDT,1.93970402,136.810512
8159000,3/23/2022 19:10,CDT,1.908555488,136.807464
8159000,3/23/2022 19:15,CDT,1.908555488,136.807464
8159000,3/23/2022 19:20,CDT,1.999169398,136.816608
8159000,3/23/2022 19:25,CDT,1.908555488,136.807464
8159000,3/23/2022 19:30,CDT,1.908555488,136.807464
8159000,3/23/2022 19:35,CDT,1.908555488,136.807464
8159000,3/23/2022 19:40,CDT,1.908555488,136.807464
8159000,3/23/2022 19:45,CDT,1.877406956,136.804416
8159000,3/23/2022 19:50,CDT,1.877406956,136.804416
8159000,3/23/2022 19:55,CDT,1.877406956,136.804416
8159000,3/23/2022 20:00,CDT,1.877406956,136.804416
8159000,3/23/2022 20:05,CDT,1.93970402,136.810512
8159000,3/23/2022 20:10,CDT,1.849090109,136.801368
8159000,3/23/2022 20:15,CDT,1.849090109,136.801368
8159000,3/23/2022 20:20,CDT,1.849090109,136.801368
8159000,3/23/2022 20:25,CDT,1.849090109,136.801368
8159000,3/23/2022 20:30,CDT,1.849090109,136.801368
8159000,3/23/2022 20:35,CDT,1.849090109,136.801368
8159000,3/23/2022 20:40,CDT,1.820773262,136.79832
8159000,3/23/2022 20:45,CDT,1.820773262,136.79832
8159000,3/23/2022 20:50,CDT,1.820773262,136.79832
8159000,3/23/2022 20:55,CDT,1.820773262,136.79832
8159000,3/23/2022 21:00,CDT,1.820773262,136.79832
8159000,3/23/2022 21:05,CDT,1.820773262,136.79832
8159000,3/23/2022 21:10,CDT,1.820773262,136.79832
8159000,3/23/2022 21:15,CDT,1.78962473,136.795272
8159000,3/23/2022 21:20,CDT,1.78962473,136.795272
8159000,3/23/2022 21:25,CDT,1.78962473,136.795272
8159000,3/23/2022 21:30,CDT,1.78962473,136.795272
8159000,3/23/2022 21:35,CDT,1.78962473,136.795272
8159000,3/23/2022 21:40,CDT,1.761307883,136.792224
8159000,3/23/2022 21:45,CDT,1.761307883,136.792224
8159000,3/23/2022 21:50,CDT,1.761307883,136.792224
8159000,3/23/2022 21:55,CDT,1.761307883,136.792224
8159000,3/23/2022 22:00,CDT,1.761307883,136.792224
8159000,3/23/2022 22:05,CDT,1.732991036,136.789176
8159000,3/23/2022 22:10,CDT,1.761307883,136.792224
8159000,3/23/2022 22:15,CDT,1.732991036,136.789176
8159000,3/23/2022 22:20,CDT,1.732991036,136.789176
8159000,3/23/2022 22:25,CDT,1.732991036,136.789176
8159000,3/23/2022 22:30,CDT,1.732991036,136.789176
8159000,3/23/2022 22:35,CDT,1.732991036,136.789176
8159000,3/23/2022 22:40,CDT,1.732991036,136.789176
8159000,3/23/2022 22:45,CDT,1.732991036,136.789176
8159000,3/23/2022 22:50,CDT,1.704674189,136.786128
8159000,3/23/2022 22:55,CDT,1.704674189,136.786128
8159000,3/23/2022 23:00,CDT,1.704674189,136.786128
8159000,3/23/2022 23:05,CDT,1.704674189,136.786128
8159000,3/23/2022 23:10,CDT,1.704674189,136.786128
8159000,3/23/2022 23:15,CDT,1.704674189,136.786128
8159000,3/23/2022 23:20,CDT,1.679189027,136.78308
8159000,3/23/2022 23:25,CDT,1.679189027,136.78308
8159000,3/23/2022 23:30,CDT,1.704674189,136.786128
8159000,3/23/2022 23:35,CDT,1.679189027,136.78308
8159000,3/23/2022 23:40,CDT,1.679189027,136.78308
8159000,3/23/2022 23:45,CDT,1.679189027,136.78308
8159000,3/23/2022 23:50,CDT,1.65087218,136.780032
8159000,3/23/2022 23:55,CDT,1.679189027,136.78308
8159000,3/24/2022 0:00,CDT,1.679189027,136.78308
8159000,3/24/2022 0:05,CDT,1.65087218,136.780032
8159000,3/24/2022 0:10,CDT,1.65087218,136.780032
8159000,3/24/2022 0:15,CDT,1.65087218,136.780032
8159000,3/24/2022 0:20,CDT,1.65087218,136.780032
8159000,3/24/2022 0:25,CDT,1.625387018,136.776984
8159000,3/24/2022 0:30,CDT,1.625387018,136.776984
8159000,3/24/2022 0:35,CDT,1.625387018,136.776984
8159000,3/24/2022 0:40,CDT,1.625387018,136.776984
8159000,3/24/2022 0:45,CDT,1.625387018,136.776984
8159000,3/24/2022 0:50,CDT,1.625387018,136.776984
8159000,3/24/2022 0:55,CDT,1.625387018,136.776984
8159000,3/24/2022 1:00,CDT,1.625387018,136.776984
8159000,3/24/2022 1:05,CDT,1.625387018,136.776984
8159000,3/24/2022 1:10,CDT,1.597070171,136.773936
8159000,3/24/2022 1:15,CDT,1.597070171,136.773936
8159000,3/24/2022 1:20,CDT,1.597070171,136.773936
8159000,3/24/2022 1:25,CDT,1.597070171,136.773936
8159000,3/24/2022 1:30,CDT,1.597070171,136.773936
8159000,3/24/2022 1:35,CDT,1.571585009,136.770888
8159000,3/24/2022 1:40,CDT,1.597070171,136.773936
8159000,3/24/2022 1:45,CDT,1.571585009,136.770888
8159000,3/24/2022 1:50,CDT,1.571585009,136.770888
8159000,3/24/2022 1:55,CDT,1.571585009,136.770888
8159000,3/24/2022 2:00,CDT,1.571585009,136.770888
8159000,3/24/2022 2:05,CDT,1.543268162,136.76784
8159000,3/24/2022 2:10,CDT,1.571585009,136.770888
8159000,3/24/2022 2:15,CDT,1.543268162,136.76784
8159000,3/24/2022 2:20,CDT,1.543268162,136.76784
8159000,3/24/2022 2:25,CDT,1.543268162,136.76784
8159000,3/24/2022 2:30,CDT,1.543268162,136.76784
8159000,3/24/2022 2:35,CDT,1.543268162,136.76784
8159000,3/24/2022 2:40,CDT,1.543268162,136.76784
8159000,3/24/2022 2:45,CDT,1.543268162,136.76784
8159000,3/24/2022 2:50,CDT,1.543268162,136.76784
8159000,3/24/2022 2:55,CDT,1.517782999,136.764792
8159000,3/24/2022 3:00,CDT,1.517782999,136.764792
8159000,3/24/2022 3:05,CDT,1.517782999,136.764792
8159000,3/24/2022 3:10,CDT,1.517782999,136.764792
8159000,3/24/2022 3:15,CDT,1.517782999,136.764792
8159000,3/24/2022 3:20,CDT,1.517782999,136.764792
8159000,3/24/2022 3:25,CDT,1.492297837,136.761744
8159000,3/24/2022 3:30,CDT,1.517782999,136.764792
8159000,3/24/2022 3:35,CDT,1.492297837,136.761744
8159000,3/24/2022 3:40,CDT,1.492297837,136.761744
8159000,3/24/2022 3:45,CDT,1.492297837,136.761744
8159000,3/24/2022 3:50,CDT,1.466812675,136.758696
8159000,3/24/2022 3:55,CDT,1.492297837,136.761744
8159000,3/24/2022 4:00,CDT,1.492297837,136.761744
8159000,3/24/2022 4:05,CDT,1.492297837,136.761744
8159000,3/24/2022 4:10,CDT,1.466812675,136.758696
8159000,3/24/2022 4:15,CDT,1.492297837,136.761744
8159000,3/24/2022 4:20,CDT,1.466812675,136.758696
8159000,3/24/2022 4:25,CDT,1.466812675,136.758696
8159000,3/24/2022 4:30,CDT,1.466812675,136.758696
8159000,3/24/2022 4:35,CDT,1.466812675,136.758696
8159000,3/24/2022 4:40,CDT,1.466812675,136.758696
8159000,3/24/2022 4:45,CDT,1.444159197,136.755648
8159000,3/24/2022 4:50,CDT,1.444159197,136.755648
8159000,3/24/2022 4:55,CDT,1.444159197,136.755648
8159000,3/24/2022 5:00,CDT,1.466812675,136.758696
8159000,3/24/2022 5:05,CDT,1.444159197,136.755648
8159000,3/24/2022 5:10,CDT,1.444159197,136.755648
8159000,3/24/2022 5:15,CDT,1.444159197,136.755648
8159000,3/24/2022 5:20,CDT,1.444159197,136.755648
8159000,3/24/2022 5:25,CDT,1.444159197,136.755648
8159000,3/24/2022 5:30,CDT,1.444159197,136.755648
8159000,3/24/2022 5:35,CDT,1.418674035,136.7526
8159000,3/24/2022 5:40,CDT,1.418674035,136.7526
8159000,3/24/2022 5:45,CDT,1.418674035,136.7526
8159000,3/24/2022 5:50,CDT,1.444159197,136.755648
8159000,3/24/2022 5:55,CDT,1.418674035,136.7526
8159000,3/24/2022 6:00,CDT,1.418674035,136.7526
8159000,3/24/2022 6:05,CDT,1.418674035,136.7526
8159000,3/24/2022 6:10,CDT,1.492297837,136.761744
8159000,3/24/2022 6:15,CDT,1.393188872,136.749552
8159000,3/24/2022 6:20,CDT,1.393188872,136.749552
8159000,3/24/2022 6:25,CDT,1.393188872,136.749552
8159000,3/24/2022 6:30,CDT,1.393188872,136.749552
8159000,3/24/2022 6:35,CDT,1.393188872,136.749552
8159000,3/24/2022 6:40,CDT,1.393188872,136.749552
8159000,3/24/2022 6:45,CDT,1.393188872,136.749552
8159000,3/24/2022 6:50,CDT,1.393188872,136.749552
8159000,3/24/2022 6:55,CDT,1.393188872,136.749552
8159000,3/24/2022 7:00,CDT,1.393188872,136.749552
8159000,3/24/2022 7:05,CDT,1.370535395,136.746504
8159000,3/24/2022 7:10,CDT,1.370535395,136.746504
8159000,3/24/2022 7:15,CDT,1.370535395,136.746504
8159000,3/24/2022 7:20,CDT,1.370535395,136.746504
8159000,3/24/2022 7:25,CDT,1.370535395,136.746504
8159000,3/24/2022 7:30,CDT,1.370535395,136.746504
8159000,3/24/2022 7:35,CDT,1.393188872,136.749552
8159000,3/24/2022 7:40,CDT,1.370535395,136.746504
8159000,3/24/2022 7:45,CDT,1.370535395,136.746504
8159000,3/24/2022 7:50,CDT,1.370535395,136.746504
8159000,3/24/2022 7:55,CDT,1.370535395,136.746504
8159000,3/24/2022 8:00,CDT,1.370535395,136.746504
8159000,3/24/2022 8:05,CDT,1.345050233,136.743456
8159000,3/24/2022 8:10,CDT,1.345050233,136.743456
8159000,3/24/2022 8:15,CDT,1.345050233,136.743456
8159000,3/24/2022 8:20,CDT,1.345050233,136.743456
8159000,3/24/2022 8:25,CDT,1.345050233,136.743456
8159000,3/24/2022 8:30,CDT,1.345050233,136.743456
8159000,3/24/2022 8:35,CDT,1.345050233,136.743456
8159000,3/24/2022 8:40,CDT,1.345050233,136.743456
8159000,3/24/2022 8:45,CDT,1.345050233,136.743456
8159000,3/24/2022 8:50,CDT,1.345050233,136.743456
8159000,3/24/2022 8:55,CDT,1.322396755,136.740408
8159000,3/24/2022 9:00,CDT,1.322396755,136.740408
8159000,3/24/2022 9:05,CDT,1.345050233,136.743456
8159000,3/24/2022 9:10,CDT,1.322396755,136.740408
8159000,3/24/2022 9:15,CDT,1.322396755,136.740408
8159000,3/24/2022 9:20,CDT,1.322396755,136.740408
8159000,3/24/2022 9:25,CDT,1.322396755,136.740408
8159000,3/24/2022 9:30,CDT,1.322396755,136.740408
8159000,3/24/2022 9:35,CDT,1.322396755,136.740408
8159000,3/24/2022 9:40,CDT,1.322396755,136.740408
8159000,3/24/2022 9:45,CDT,1.322396755,136.740408
8159000,3/24/2022 9:50,CDT,1.322396755,136.740408
8159000,3/24/2022 9:55,CDT,1.299743277,136.73736
8159000,3/24/2022 10:00,CDT,1.299743277,136.73736
8159000,3/24/2022 10:05,CDT,1.299743277,136.73736
8159000,3/24/2022 10:10,CDT,1.322396755,136.740408
8159000,3/24/2022 10:15,CDT,1.322396755,136.740408
8159000,3/24/2022 10:20,CDT,1.299743277,136.73736
8159000,3/24/2022 10:25,CDT,1.299743277,136.73736
8159000,3/24/2022 10:30,CDT,1.299743277,136.73736
8159000,3/24/2022 10:35,CDT,1.299743277,136.73736
8159000,3/24/2022 10:40,CDT,1.299743277,136.73736
8159000,3/24/2022 10:45,CDT,1.299743277,136.73736
8159000,3/24/2022 10:50,CDT,1.299743277,136.73736
8159000,3/24/2022 10:55,CDT,1.2770898,136.734312
8159000,3/24/2022 11:00,CDT,1.299743277,136.73736
8159000,3/24/2022 11:05,CDT,1.299743277,136.73736
8159000,3/24/2022 11:10,CDT,1.2770898,136.734312
8159000,3/24/2022 11:15,CDT,1.2770898,136.734312
8159000,3/24/2022 11:20,CDT,1.2770898,136.734312
8159000,3/24/2022 11:25,CDT,1.2770898,136.734312
8159000,3/24/2022 11:30,CDT,1.2770898,136.734312
8159000,3/24/2022 11:35,CDT,1.2770898,136.734312
8159000,3/24/2022 11:40,CDT,1.2770898,136.734312
8159000,3/24/2022 11:45,CDT,1.2770898,136.734312
8159000,3/24/2022 11:50,CDT,1.2770898,136.734312
8159000,3/24/2022 11:55,CDT,1.2770898,136.734312
8159000,3/24/2022 12:00,CDT,1.254436322,136.731264
8159000,3/24/2022 12:05,CDT,1.2770898,136.734312
8159000,3/24/2022 12:10,CDT,1.2770898,136.734312
8159000,3/24/2022 12:15,CDT,1.254436322,136.731264
8159000,3/24/2022 12:20,CDT,1.2770898,136.734312
8159000,3/24/2022 12:25,CDT,1.254436322,136.731264
8159000,3/24/2022 12:30,CDT,1.254436322,136.731264
8159000,3/24/2022 12:35,CDT,1.254436322,136.731264
8159000,3/24/2022 12:40,CDT,1.254436322,136.731264
8159000,3/24/2022 12:45,CDT,1.254436322,136.731264
8159000,3/24/2022 12:50,CDT,1.254436322,136.731264
8159000,3/24/2022 12:55,CDT,1.254436322,136.731264
8159000,3/24/2022 13:00,CDT,1.254436322,136.731264
8159000,3/24/2022 13:05,CDT,1.254436322,136.731264
8159000,3/24/2022 13:10,CDT,1.254436322,136.731264
8159000,3/24/2022 13:15,CDT,1.254436322,136.731264
8159000,3/24/2022 13:20,CDT,1.254436322,136.731264
8159000,3/24/2022 13:25,CDT,1.254436322,136.731264
8159000,3/24/2022 13:30,CDT,1.231782845,136.728216
8159000,3/24/2022 13:35,CDT,1.231782845,136.728216
8159000,3/24/2022 13:40,CDT,1.231782845,136.728216
8159000,3/24/2022 13:45,CDT,1.231782845,136.728216
8159000,3/24/2022 13:50,CDT,1.231782845,136.728216
8159000,3/24/2022 13:55,CDT,1.231782845,136.728216
8159000,3/24/2022 14:00,CDT,1.231782845,136.728216
8159000,3/24/2022 14:05,CDT,1.231782845,136.728216
8159000,3/24/2022 14:10,CDT,1.211961052,136.725168
8159000,3/24/2022 14:15,CDT,1.211961052,136.725168
8159000,3/24/2022 14:20,CDT,1.231782845,136.728216
8159000,3/24/2022 14:25,CDT,1.231782845,136.728216
8159000,3/24/2022 14:30,CDT,1.211961052,136.725168
8159000,3/24/2022 14:35,CDT,1.211961052,136.725168
8159000,3/24/2022 14:40,CDT,1.211961052,136.725168
8159000,3/24/2022 14:45,CDT,1.211961052,136.725168
8159000,3/24/2022 14:50,CDT,1.211961052,136.725168
8159000,3/24/2022 14:55,CDT,1.211961052,136.725168
8159000,3/24/2022 15:00,CDT,1.211961052,136.725168
8159000,3/24/2022 15:05,CDT,1.211961052,136.725168
8159000,3/24/2022 15:10,CDT,1.211961052,136.725168
8159000,3/24/2022 15:15,CDT,1.189307574,136.72212
8159000,3/24/2022 15:20,CDT,1.211961052,136.725168
